Nov,1,5,22,5,59,7,15,8,37,9,34,11,53,15,33,16,31,17,29,18,24
Nov,2,5,24,6,1,7,17,8,38,9,35,11,53,15,31,16,29,17,27,18,22
Nov,3,5,26,6,3,7,19,8,39,9,36,11,53,15,29,16,27,17,25,18,20
Nov,4,5,28,6,5,7,21,8,40,9,37,11,53,15,28,16,25,17,23,18,18
Nov,5,5,29,6,6,7,23,8,41,9,38,11,53,15,26,16,23,17,22,18,17
Nov,6,5,31,6,8,7,25,8,42,9,39,11,53,15,25,16,21,17,20,18,15
Nov,7,5,33,6,10,7,27,8,43,9,40,11,53,15,23,16,19,17,18,18,13
Nov,8,5,35,6,12,7,29,8,44,9,41,11,53,15,22,16,17,17,16,18,12
Nov,9,5,36,6,14,7,31,8,45,9,42,11,53,15,20,16,15,17,14,18,10
Nov,10,5,38,6,15,7,34,8,45,9,44,11,54,15,19,16,13,17,13,18,9
Nov,11,5,39,6,17,7,36,8,46,9,45,11,54,15,17,16,11,17,11,18,7
Nov,12,5,41,6,19,7,38,8,47,9,46,11,54,15,16,16,9,17,9,18,6
Nov,13,5,43,6,21,7,40,8,48,9,47,11,54,15,15,16,7,17,8,18,5
Nov,14,5,45,6,23,7,42,8,49,9,48,11,54,15,13,16,6,17,6,18,3
Nov,15,5,46,6,24,7,44,8,50,9,49,11,55,15,12,16,4,17,5,18,2
Nov,16,5,48,6,26,7,46,8,51,9,50,11,55,15,10,16,3,17,3,18,0
Nov,17,5,50,6,28,7,48,8,52,9,51,11,55,15,9,16,1,17,2,17,59
Nov,18,5,52,6,30,7,50,8,53,9,52,11,55,15,8,15,59,17,1,17,58
Nov,19,5,53,6,31,7,52,8,54,9,53,11,55,15,7,15,58,17,0,17,57
Nov,20,5,55,6,33,7,54,8,55,9,55,11,56,15,6,15,56,16,58,17,55
Nov,21,5,56,6,34,7,56,8,56,9,56,11,56,15,5,15,55,16,57,17,54
Nov,22,5,58,6,36,7,58,8,57,9,57,11,56,15,4,15,53,16,56,17,53
Nov,23,5,59,6,38,8,0,8,58,9,58,11,56,15,3,15,52,16,55,17,52
Nov,24,6,1,6,39,8,2,8,59,9,59,11,56,15,2,15,51,16,54,17,51
Nov,25,6,2,6,41,8,3,8,59,10,0,11,57,15,1,15,49,16,53,17,51
Nov,26,6,4,6,42,8,5,9,0,10,1,11,57,15,0,15,48,16,52,17,50
Nov,27,6,5,6,44,8,7,9,1,10,2,11,57,14,59,15,47,16,51,17,49
Nov,28,6,6,6,45,8,9,9,2,10,3,11,57,14,58,15,46,16,50,17,48
Nov,29,6,8,6,47,8,11,9,3,10,4,11,58,14,58,15,45,16,49,17,48
Nov,30,6,9,6,48,8,12,9,3,10,5,11,58,14,57,15,44,16,49,17,47
